week_start,SKU_NO,sales
2020-08-17,P400,9
2020-08-17,P401,4
2020-08-17,P402,1
2020-08-17,P403,13
2020-08-17,P404,7
2020-08-17,P405,10
2020-08-17,P406,11
2020-08-17,P407,13
2020-08-17,P408,10
2020-08-17,P409,31
2020-08-17,P410,8
2020-08-17,P411,9
2020-08-17,P412,1
2020-08-17,P413,3
2020-08-17,P414,4
2020-08-17,P415,6
2020-08-17,P416,0
2020-08-17,P417,1
2020-08-17,P418,0
2020-08-17,P419,1
2020-08-17,P420,0
2020-08-17,P421,0
2020-08-17,P422,0
2020-08-17,P423,0
2020-08-17,P424,0
2020-08-17,P425,1
2020-08-17,P426,0
2020-08-17,P427,0
2020-08-17,P428,0
2020-08-17,P429,7
2020-08-17,P430,13
2020-08-17,P431,3
2020-08-17,P432,9
2020-08-17,P433,3
2020-08-17,P434,2
2020-08-17,P435,21
2020-08-17,P436,4
2020-08-17,P437,4
2020-08-17,P438,0
2020-08-17,P439,0
2020-08-17,P440,0
2020-08-17,P441,0
2020-08-17,P442,0
2020-08-17,P443,0
2020-08-17,P444,0
2020-08-17,P445,1
2020-08-17,P446,0
2020-08-17,P447,0
2020-08-17,P448,0
2020-08-17,P449,0
2020-08-17,P450,1
2020-08-17,P451,0
2020-08-17,P452,0
2020-08-17,P453,0
2020-08-17,P454,0
2020-08-17,P455,0
2020-08-17,P456,1
2020-08-17,P457,0
2020-08-17,P458,0
2020-08-17,P459,0
2020-08-17,P460,0
2020-08-17,P461,0
2020-08-17,P462,1
2020-08-17,P463,0
2020-08-17,P464,0
2020-08-17,P465,0
2020-08-17,P466,0
2020-08-17,P467,0
2020-08-17,P468,0
2020-08-17,P469,0
2020-08-17,P470,0
2020-08-17,P471,0
2020-08-17,P472,0
2020-08-17,P473,0
2020-08-17,P474,0
2020-08-17,P475,0
2020-08-17,P476,2
2020-08-17,P477,0
2020-08-17,P478,1
2020-08-17,P479,1
2020-08-17,P480,0
2020-08-17,P481,2
2020-08-17,P482,2
2020-08-17,P483,0
2020-08-17,P484,5
2020-08-17,P485,8
2020-08-17,P486,20
2020-08-17,P487,13
2020-08-17,P488,8
2020-08-17,P489,2
2020-08-17,P490,4
2020-08-17,P491,10
2020-08-17,P492,14
2020-08-17,P493,7
2020-08-17,P494,13
2020-08-17,P495,16
2020-08-17,P496,7
2020-08-17,P497,6
2020-08-17,P498,3
2020-08-17,P499,6
2020-08-17,P500,4
2020-08-17,P501,4
2020-08-17,P502,8
2020-08-17,P503,17
2020-08-17,P504,14
2020-08-17,P505,8
2020-08-17,P506,11
2020-08-17,P507,11
2020-08-17,P508,8
2020-08-17,P509,3
2020-08-17,P510,5
2020-08-17,P511,25
2020-08-17,P512,8
2020-08-17,P513,17
2020-08-17,P514,7
2020-08-17,P515,7
2020-08-17,P516,16
2020-08-17,P517,11
2020-08-17,P518,5
2020-08-17,P519,10
2020-08-17,P520,13
2020-08-17,P521,12
2020-08-17,P522,15
2020-08-17,P523,8
2020-08-17,P524,7
2020-08-17,P525,13
2020-08-17,P526,16
2020-08-17,P527,10
2020-08-17,P528,9
2020-08-17,P529,10
2020-08-17,P530,14
2020-08-17,P531,6
2020-08-17,P532,13
2020-08-17,P533,23
2020-08-17,P534,10
2020-08-17,P535,15
2020-08-17,P536,10
2020-08-17,P537,15
2020-08-17,P538,9
2020-08-17,P539,8
2020-08-17,P540,9
2020-08-17,P541,14
2020-08-17,P542,4
2020-08-17,P543,10
2020-08-17,P544,14
2020-08-17,P545,11
2020-08-17,P546,9
2020-08-17,P547,7
2020-08-17,P548,26
2020-08-17,P549,35
2020-08-17,P550,11
2020-08-17,P551,6
2020-08-17,P552,9
2020-08-17,P553,6
2020-08-17,P554,18
2020-08-17,P555,6
2020-08-17,P556,14
2020-08-17,P557,17
2020-08-17,P558,16
2020-08-17,P559,10
2020-08-17,P560,11
2020-08-17,P561,2
2020-08-17,P562,5
2020-08-17,P563,4
2020-08-17,P564,7
2020-08-17,P565,9
2020-08-17,P566,21
2020-08-17,P567,4
2020-08-17,P568,2
2020-08-17,P569,3
2020-08-17,P570,1
2020-08-17,P571,0
2020-08-17,P572,4
2020-08-17,P573,2
2020-08-17,P574,0
2020-08-17,P575,2
2020-08-17,P576,0
2020-08-17,P577,1
2020-08-17,P578,0
2020-08-17,P579,0
2020-08-17,P580,3
2020-08-17,P581,4
2020-08-17,P582,2
2020-08-17,P583,3
2020-08-17,P584,2
2020-08-17,P585,0
2020-08-17,P586,4
2020-08-17,P587,3
2020-08-17,P588,0
2020-08-17,P589,1
2020-08-17,P590,2
2020-08-17,P591,1
2020-08-17,P592,0
2020-08-17,P593,3
2020-08-17,P594,1
2020-08-17,P595,3
2020-08-17,P596,5
2020-08-17,P597,1
2020-08-17,P598,10
2020-08-17,P599,4
2020-08-17,P600,0
2020-08-17,P601,2
2020-08-17,P602,2
2020-08-17,P603,2
2020-08-17,P604,0
2020-08-17,P605,1
2020-08-17,P606,0
2020-08-17,P607,1
2020-08-17,P608,1
2020-08-17,P609,3
2020-08-17,P610,3
2020-08-17,P611,5
2020-08-17,P612,10
2020-08-17,P613,13
2020-08-17,P614,6
2020-08-17,P615,15
2020-08-17,P616,2
2020-08-17,P617,24
2020-08-17,P618,39
2020-08-17,P619,31
2020-08-17,P620,30
2020-08-17,P621,33
2020-08-17,P622,21
2020-08-17,P623,27
2020-08-17,P624,11
2020-08-17,P625,8
2020-08-17,P626,6
2020-08-17,P627,12
2020-08-17,P628,6
2020-08-17,P629,7
2020-08-17,P630,11
2020-08-17,P631,5
2020-08-17,P632,14
2020-08-17,P633,9
2020-08-17,P634,7
2020-08-17,P635,8
2020-08-17,P636,10
2020-08-17,P637,3
2020-08-17,P638,9
2020-08-17,P639,0
2020-08-17,P640,9
2020-08-17,P641,2
2020-08-17,P642,2
2020-08-17,P643,0
2020-08-17,P644,0
2020-08-17,P646,0
2020-08-17,P647,0
2020-08-17,P649,0
2020-08-17,P650,0
2020-08-17,P651,2
2020-08-17,P652,0
2020-08-17,P653,0
2020-08-17,P654,0
2020-08-17,P655,0
2020-08-17,P656,0
2020-08-17,P657,0
2020-08-17,P658,0
2020-08-17,P659,0
2020-08-17,P660,0
2020-08-17,P661,0
2020-08-17,P662,0
2020-08-17,P663,1
2020-08-17,P664,0
2020-08-17,P665,0
2020-08-17,P666,0
2020-08-17,P667,0
2020-08-17,P668,0
2020-08-17,P669,0
2020-08-17,P670,1
2020-08-17,P671,0
2020-08-17,P672,0
2020-08-17,P673,3
2020-08-17,P674,8
2020-08-17,P675,1
2020-08-17,P676,0
2020-08-17,P677,0
2020-08-17,P678,0
2020-08-17,P679,1
2020-08-17,P680,0
2020-08-17,P681,0
2020-08-17,P682,0
2020-08-17,P683,0
2020-08-17,P684,0
2020-08-17,P685,0
2020-08-17,P686,1
2020-08-17,P687,3
2020-08-17,P688,0
2020-08-17,P689,1
2020-08-17,P690,1
2020-08-17,P691,1
2020-08-17,P692,1
2020-08-17,P693,1
2020-08-17,P694,0
2020-08-17,P695,0
2020-08-17,P696,0
2020-08-17,P697,0
2020-08-17,P698,0
2020-08-17,P699,0
2020-08-17,P700,2
2020-08-17,P701,1
2020-08-17,P702,5
2020-08-17,P703,4
2020-08-17,P704,0
2020-08-17,P705,2
2020-08-17,P706,2
2020-08-17,P707,1
2020-08-17,P708,0
2020-08-17,P711,1
2020-08-17,P712,0
2020-08-17,P713,0
2020-08-17,P714,1
2020-08-17,P715,0
2020-08-17,P716,0
2020-08-17,P717,1
2020-08-17,P718,0
2020-08-17,P719,0
2020-08-17,P720,0
2020-08-17,P721,0
2020-08-17,P722,0
2020-08-17,P724,0
2020-08-17,P726,2
2020-08-17,P727,6
2020-08-17,P728,0
2020-08-17,P729,0
2020-08-17,P730,0
2020-08-17,P731,0
2020-08-17,P732,0
2020-08-17,P733,3
2020-08-17,P734,0
2020-08-17,P735,0
2020-08-17,P736,3
2020-08-17,P737,7
2020-08-17,P738,2
2020-08-17,P739,0
2020-08-17,P740,0
2020-08-17,P741,0
2020-08-17,P742,1
2020-08-17,P743,0
2020-08-17,P744,0
2020-08-17,P745,3
2020-08-17,P746,3
2020-08-17,P747,4
2020-08-17,P748,0
2020-08-17,P749,0
2020-08-17,P750,0
2020-08-17,P751,0
2020-08-17,P752,0
2020-08-17,P753,1
2020-08-17,P754,2
2020-08-17,P755,0
2020-08-17,P756,0
2020-08-17,P757,0
2020-08-17,P758,0
2020-08-17,P759,0
2020-08-17,P760,0
2020-08-17,P761,1
2020-08-17,P762,2
2020-08-17,P763,0
2020-08-17,P764,3
2020-08-17,P765,0
2020-08-17,P766,0
2020-08-17,P767,0
2020-08-17,P768,5
2020-08-17,P769,1
2020-08-17,P770,1
2020-08-17,P771,1
2020-08-17,P772,0
2020-08-17,P773,0
2020-08-17,P774,0
2020-08-17,P775,0
2020-08-17,P776,0
2020-08-17,P777,0
2020-08-17,P778,0
2020-08-17,P779,0
2020-08-17,P780,0
2020-08-17,P781,10
2020-08-17,P782,2
2020-08-17,P783,13
2020-08-17,P784,2
2020-08-17,P785,1
2020-08-17,P786,1
2020-08-17,P787,3
2020-08-17,P788,2
2020-08-17,P789,2
2020-08-17,P790,4
2020-08-17,P791,2
2020-08-17,P792,2
2020-08-17,P793,5
2020-08-17,P794,2
2020-08-17,P795,0
2020-08-17,P796,1
2020-08-17,P797,2
2020-08-17,P798,4
2020-08-17,P799,5
2020-08-17,P800,1
2020-08-17,P801,4
2020-08-17,P802,0
2020-08-17,P803,2
2020-08-17,P804,2
2020-08-17,P805,0
2020-08-17,P806,3
2020-08-17,P807,0
2020-08-17,P808,2
2020-08-17,P809,1
2020-08-17,P810,1
2020-08-17,P811,5
2020-08-17,P812,2
2020-08-17,P813,1
2020-08-17,P814,3
2020-08-17,P815,0
2020-08-17,P816,1
2020-08-17,P817,0
2020-08-17,P818,1
2020-08-17,P819,1
2020-08-24,P1,6
2020-08-24,P2,2
2020-08-24,P3,8
2020-08-24,P4,12
2020-08-24,P5,5
2020-08-24,P6,11
2020-08-24,P7,4
2020-08-24,P8,9
2020-08-24,P9,7
2020-08-24,P10,12
2020-08-24,P11,9
2020-08-24,P12,6
2020-08-24,P13,15
2020-08-24,P14,11
2020-08-24,P15,38
2020-08-24,P16,38
2020-08-24,P17,30
2020-08-24,P18,31
2020-08-24,P19,31
2020-08-24,P20,5
2020-08-24,P21,9
2020-08-24,P22,7
2020-08-24,P23,3
2020-08-24,P24,40
2020-08-24,P25,26
2020-08-24,P26,7
2020-08-24,P27,31
2020-08-24,P28,31
2020-08-24,P29,19
2020-08-24,P30,18
2020-08-24,P31,5
2020-08-24,P32,15
2020-08-24,P33,10
2020-08-24,P34,33
2020-08-24,P35,26
2020-08-24,P36,23
2020-08-24,P37,35
2020-08-24,P38,40
2020-08-24,P39,44
2020-08-24,P40,38
2020-08-24,P41,36
2020-08-24,P42,28
2020-08-24,P43,32
2020-08-24,P44,33
2020-08-24,P45,30
2020-08-24,P46,29
2020-08-24,P47,32
2020-08-24,P48,38
2020-08-24,P49,26
2020-08-24,P50,5
2020-08-24,P51,12
2020-08-24,P52,23
2020-08-24,P53,3
2020-08-24,P54,21
2020-08-24,P55,27
2020-08-24,P56,32
2020-08-24,P57,24
2020-08-24,P58,29
2020-08-24,P59,5
2020-08-24,P60,29
2020-08-24,P61,30
2020-08-24,P62,12
2020-08-24,P63,40
2020-08-24,P64,36
2020-08-24,P65,9
2020-08-24,P66,31
2020-08-24,P67,35
2020-08-24,P68,8
2020-08-24,P69,23
2020-08-24,P70,24
2020-08-24,P71,7
2020-08-24,P72,28
2020-08-24,P73,37
2020-08-24,P74,6
2020-08-24,P75,27
2020-08-24,P76,35
2020-08-24,P77,5
2020-08-24,P78,33
2020-08-24,P79,30
2020-08-24,P80,29
2020-08-24,P81,9
2020-08-24,P82,8
2020-08-24,P83,28
2020-08-24,P84,31
2020-08-24,P85,29
2020-08-24,P86,34
2020-08-24,P87,28
2020-08-24,P88,27
2020-08-24,P89,33
2020-08-24,P90,32
2020-08-24,P91,15
2020-08-24,P92,33
2020-08-24,P93,6
2020-08-24,P94,6
2020-08-24,P95,5
2020-08-24,P96,30
2020-08-24,P97,26
2020-08-24,P98,3
2020-08-24,P99,8
2020-08-24,P100,11
2020-08-24,P101,22
2020-08-24,P102,29
2020-08-24,P103,5
2020-08-24,P104,2
2020-08-24,P105,5
2020-08-24,P106,9
2020-08-24,P107,15
2020-08-24,P108,4
2020-08-24,P109,11
2020-08-24,P110,11
2020-08-24,P111,3
2020-08-24,P112,44
2020-08-24,P113,33
2020-08-24,P114,12
2020-08-24,P115,9
2020-08-24,P116,4
2020-08-24,P117,5
2020-08-24,P118,12
2020-08-24,P119,29
2020-08-24,P120,30
2020-08-24,P121,16
2020-08-24,P122,9
2020-08-24,P123,0
2020-08-24,P124,6
2020-08-24,P125,14
2020-08-24,P126,4
2020-08-24,P127,0
2020-08-24,P128,36
2020-08-24,P129,36
2020-08-24,P130,27
2020-08-24,P131,24
2020-08-24,P132,33
2020-08-24,P133,28
2020-08-24,P134,19
2020-08-24,P135,23
2020-08-24,P136,37
2020-08-24,P137,24
2020-08-24,P138,35
2020-08-24,P139,39
2020-08-24,P140,39
2020-08-24,P141,39
2020-08-24,P142,37
2020-08-24,P143,41
2020-08-24,P144,7
2020-08-24,P145,5
2020-08-24,P146,8
2020-08-24,P147,5
2020-08-24,P148,1
2020-08-24,P149,7
2020-08-24,P150,4
2020-08-24,P151,1
2020-08-24,P152,6
2020-08-24,P153,7
2020-08-24,P154,8
2020-08-24,P155,1
2020-08-24,P156,4
2020-08-24,P157,5
2020-08-24,P158,3
2020-08-24,P159,3
2020-08-24,P160,14
2020-08-24,P161,2
2020-08-24,P162,7
2020-08-24,P163,1
2020-08-24,P164,9
2020-08-24,P165,13
2020-08-24,P166,11
2020-08-24,P167,36
2020-08-24,P168,26
2020-08-24,P169,33
2020-08-24,P170,39
2020-08-24,P171,5
2020-08-24,P172,38
2020-08-24,P173,41
2020-08-24,P174,30
2020-08-24,P175,37
2020-08-24,P176,27
2020-08-24,P177,32
2020-08-24,P178,19
2020-08-24,P179,42
2020-08-24,P180,25
2020-08-24,P181,31
2020-08-24,P182,28
2020-08-24,P183,29
2020-08-24,P184,37
2020-08-24,P185,36
2020-08-24,P186,25
2020-08-24,P187,14
2020-08-24,P188,29
2020-08-24,P189,30
2020-08-24,P190,21
2020-08-24,P191,27
2020-08-24,P192,30
2020-08-24,P193,31
2020-08-24,P194,19
2020-08-24,P195,3
2020-08-24,P196,33
2020-08-24,P197,8
2020-08-24,P198,8
2020-08-24,P199,2
2020-08-24,P200,14
2020-08-24,P201,3
2020-08-24,P202,14
2020-08-24,P203,9
2020-08-24,P204,3
2020-08-24,P205,13
2020-08-24,P206,1
2020-08-24,P207,4
2020-08-24,P208,15
2020-08-24,P209,4
2020-08-24,P210,4
2020-08-24,P211,10
2020-08-24,P212,0
2020-08-24,P213,1
2020-08-24,P214,0
2020-08-24,P215,0
2020-08-24,P216,0
2020-08-24,P217,1
2020-08-24,P218,0
2020-08-24,P219,0
2020-08-24,P220,0
2020-08-24,P221,0
2020-08-24,P222,0
2020-08-24,P223,0
2020-08-24,P224,0
2020-08-24,P225,0
2020-08-24,P226,0
2020-08-24,P227,0
2020-08-24,P228,0
2020-08-24,P229,0
2020-08-24,P230,0
2020-08-24,P231,0
2020-08-24,P232,0
2020-08-24,P233,0
2020-08-24,P234,0
2020-08-24,P235,0
2020-08-24,P236,1
2020-08-24,P237,0
2020-08-24,P238,0
2020-08-24,P239,0
2020-08-24,P240,0
2020-08-24,P241,0
2020-08-24,P242,0
2020-08-24,P243,0
2020-08-24,P244,0
2020-08-24,P245,0
2020-08-24,P246,0
2020-08-24,P247,0
2020-08-24,P248,0
2020-08-24,P249,0
2020-08-24,P250,0
2020-08-24,P251,0
2020-08-24,P252,0
2020-08-24,P253,0
2020-08-24,P254,0
2020-08-24,P255,1
2020-08-24,P256,0
2020-08-24,P257,0
2020-08-24,P258,1
2020-08-24,P259,0
2020-08-24,P260,0
2020-08-24,P261,24
2020-08-24,P262,27
2020-08-24,P263,14
2020-08-24,P264,4
2020-08-24,P265,0
2020-08-24,P266,10
2020-08-24,P267,9
2020-08-24,P268,9
2020-08-24,P269,10
2020-08-24,P270,23
2020-08-24,P271,3
2020-08-24,P272,0
2020-08-24,P273,0
2020-08-24,P274,0
2020-08-24,P275,0
2020-08-24,P276,0
2020-08-24,P277,0
2020-08-24,P278,0
2020-08-24,P279,0
2020-08-24,P280,0
2020-08-24,P281,1
2020-08-24,P282,1
2020-08-24,P283,2
2020-08-24,P284,14
2020-08-24,P285,6
2020-08-24,P286,13
2020-08-24,P287,0
2020-08-24,P288,1
2020-08-24,P289,0
2020-08-24,P290,0
2020-08-24,P291,8
2020-08-24,P292,3
2020-08-24,P293,4
2020-08-24,P294,9
2020-08-24,P295,3
2020-08-24,P296,0
2020-08-24,P297,3
2020-08-24,P298,2
2020-08-24,P299,5
2020-08-24,P300,5
2020-08-24,P301,4
2020-08-24,P302,3
2020-08-24,P303,1
2020-08-24,P304,10
2020-08-24,P305,3
2020-08-24,P306,3
2020-08-24,P307,3
2020-08-24,P308,6
2020-08-24,P309,9
2020-08-24,P310,4
2020-08-24,P311,0
2020-08-24,P312,4
2020-08-24,P313,4
2020-08-24,P314,10
2020-08-24,P315,2
2020-08-24,P316,4
2020-08-24,P317,1
2020-08-24,P318,1
2020-08-24,P319,9
2020-08-24,P320,7
2020-08-24,P321,5
2020-08-24,P322,5
2020-08-24,P323,5
2020-08-24,P324,9
2020-08-24,P325,4
2020-08-24,P326,3
2020-08-24,P327,6
2020-08-24,P328,4
2020-08-24,P329,4
2020-08-24,P330,5
2020-08-24,P331,3
2020-08-24,P332,12
2020-08-24,P333,12
2020-08-24,P334,6
2020-08-24,P335,4
2020-08-24,P336,4
2020-08-24,P337,5
2020-08-24,P338,0
2020-08-24,P339,2
2020-08-24,P340,1
2020-08-24,P341,1
2020-08-24,P342,0
2020-08-24,P343,4
2020-08-24,P344,1
2020-08-24,P345,4
2020-08-24,P346,1
2020-08-24,P347,0
2020-08-24,P348,0
2020-08-24,P349,0
2020-08-24,P350,2
2020-08-24,P351,0
2020-08-24,P352,0
2020-08-24,P354,0
2020-08-24,P355,0
2020-08-24,P356,3
2020-08-24,P357,1
2020-08-24,P358,1
2020-08-24,P359,3
2020-08-24,P360,1
2020-08-24,P361,3
2020-08-24,P362,1
2020-08-24,P363,0
2020-08-24,P364,5
2020-08-24,P365,4
2020-08-24,P366,4
2020-08-24,P367,1
2020-08-24,P368,4
2020-08-24,P369,5
2020-08-24,P370,2
2020-08-24,P371,1
2020-08-24,P372,4
2020-08-24,P373,3
2020-08-24,P374,2
2020-08-24,P375,0
2020-08-24,P376,1
2020-08-24,P377,2
2020-08-24,P378,0
2020-08-24,P379,1
2020-08-24,P380,0
2020-08-24,P381,0
2020-08-24,P382,0
2020-08-24,P383,0
2020-08-24,P384,0
2020-08-24,P386,0
2020-08-24,P387,1
2020-08-24,P388,3
2020-08-24,P389,2
2020-08-24,P390,0
2020-08-24,P391,2
2020-08-24,P392,3
2020-08-24,P393,1
2020-08-24,P394,2
2020-08-24,P395,1
2020-08-24,P396,2
2020-08-24,P397,4
2020-08-24,P398,6
2020-08-24,P399,10
2020-08-24,P400,9
2020-08-24,P401,2
2020-08-24,P402,8
2020-08-24,P403,15
2020-08-24,P404,6
2020-08-24,P405,18
2020-08-24,P406,7
2020-08-24,P407,23
2020-08-24,P408,8
2020-08-24,P409,28
2020-08-24,P410,17
2020-08-24,P411,10
2020-08-24,P412,3
2020-08-24,P413,1
2020-08-24,P414,2
2020-08-24,P415,4
2020-08-24,P416,1
2020-08-24,P417,1
2020-08-24,P418,0
2020-08-24,P419,0
2020-08-24,P420,0
2020-08-24,P421,0
2020-08-24,P422,1
2020-08-24,P423,0
2020-08-24,P424,0
2020-08-24,P425,0
2020-08-24,P426,0
2020-08-24,P427,0
2020-08-24,P428,0
2020-08-24,P429,10
2020-08-24,P430,8
2020-08-24,P431,7
2020-08-24,P432,2
2020-08-24,P433,3
2020-08-24,P434,4
2020-08-24,P435,23
2020-08-24,P436,6
2020-08-24,P437,6
2020-08-24,P438,0
2020-08-24,P439,0
2020-08-24,P440,0
2020-08-24,P441,1
2020-08-24,P442,1
2020-08-24,P443,0
2020-08-24,P444,0
2020-08-24,P445,0
2020-08-24,P446,0
2020-08-24,P447,0
2020-08-24,P448,1
2020-08-24,P449,1
2020-08-24,P450,0
2020-08-24,P451,0
2020-08-24,P452,0
2020-08-24,P453,1
2020-08-24,P454,0
2020-08-24,P455,2
2020-08-24,P456,0
2020-08-24,P457,0
2020-08-24,P458,0
2020-08-24,P459,1
2020-08-24,P460,0
2020-08-24,P461,0
2020-08-24,P462,0
2020-08-24,P463,0
2020-08-24,P464,0
2020-08-24,P465,0
2020-08-24,P466,0
2020-08-24,P467,0
2020-08-24,P468,0
2020-08-24,P469,0
2020-08-24,P470,0
2020-08-24,P471,0
2020-08-24,P472,1
2020-08-24,P473,0
2020-08-24,P474,0
2020-08-24,P475,3
2020-08-24,P476,2
2020-08-24,P477,1
2020-08-24,P478,1
2020-08-24,P479,1
2020-08-24,P480,1
2020-08-24,P481,1
2020-08-24,P482,0
2020-08-24,P483,0
2020-08-24,P484,3
2020-08-24,P485,6
2020-08-24,P486,12
2020-08-24,P487,12
2020-08-24,P488,4
2020-08-24,P489,3
2020-08-24,P490,10
2020-08-24,P491,17
2020-08-24,P492,18
2020-08-24,P493,7
2020-08-24,P494,15
2020-08-24,P495,8
2020-08-24,P496,3
2020-08-24,P497,5
2020-08-24,P498,2
2020-08-24,P499,6
2020-08-24,P500,4
2020-08-24,P501,3
2020-08-24,P502,5
2020-08-24,P503,11
2020-08-24,P504,5
2020-08-24,P505,15
2020-08-24,P506,6
2020-08-24,P507,15
2020-08-24,P508,9
2020-08-24,P509,6
2020-08-24,P510,5
2020-08-24,P511,16
2020-08-24,P512,14
2020-08-24,P513,24
2020-08-24,P514,11
2020-08-24,P515,8
2020-08-24,P516,17
2020-08-24,P517,7
2020-08-24,P518,8
2020-08-24,P519,21
2020-08-24,P520,14
2020-08-24,P521,11
2020-08-24,P522,4
2020-08-24,P523,8
2020-08-24,P524,6
2020-08-24,P525,12
2020-08-24,P526,14
2020-08-24,P527,9
2020-08-24,P528,10
2020-08-24,P529,16
2020-08-24,P530,19
2020-08-24,P531,4
2020-08-24,P532,6
2020-08-24,P533,22
2020-08-24,P534,7
2020-08-24,P535,17
2020-08-24,P536,10
2020-08-24,P537,21
2020-08-24,P538,15
2020-08-24,P539,5
2020-08-24,P540,11
2020-08-24,P541,3
2020-08-24,P542,11
2020-08-24,P543,6
2020-08-24,P544,20
2020-08-24,P545,10
2020-08-24,P546,6
2020-08-24,P547,6
2020-08-24,P548,38
2020-08-24,P549,19
2020-08-24,P550,7
2020-08-24,P551,10
2020-08-24,P552,3
2020-08-24,P553,7
2020-08-24,P554,13
2020-08-24,P555,11
2020-08-24,P556,12
2020-08-24,P557,21
2020-08-24,P558,12
2020-08-24,P559,7
2020-08-24,P560,4
2020-08-24,P561,3
2020-08-24,P562,8
2020-08-24,P563,7
2020-08-24,P564,7
2020-08-24,P565,5
2020-08-24,P566,15
2020-08-24,P567,5
2020-08-24,P568,3
2020-08-24,P569,0
2020-08-24,P570,5
2020-08-24,P571,3
2020-08-24,P572,2
2020-08-24,P573,2
2020-08-24,P574,0
2020-08-24,P575,0
2020-08-24,P576,0
2020-08-24,P577,0
2020-08-24,P578,0
2020-08-24,P579,0
2020-08-24,P580,1
2020-08-24,P581,5
2020-08-24,P582,6
2020-08-24,P583,2
2020-08-24,P584,0
2020-08-24,P585,0
2020-08-24,P586,8
2020-08-24,P587,4
2020-08-24,P588,2
2020-08-24,P589,3
2020-08-24,P590,1
2020-08-24,P591,0
2020-08-24,P592,1
2020-08-24,P593,1
2020-08-24,P594,2
2020-08-24,P595,0
2020-08-24,P596,6
2020-08-24,P597,1
2020-08-24,P598,9
2020-08-24,P599,5
2020-08-24,P600,2
2020-08-24,P601,4
2020-08-24,P602,2
2020-08-24,P603,1
2020-08-24,P604,0
2020-08-24,P605,1
2020-08-24,P606,5
2020-08-24,P607,0
2020-08-24,P608,0
2020-08-24,P609,2
2020-08-24,P610,4
2020-08-24,P611,3
2020-08-24,P612,12
2020-08-24,P613,8
2020-08-24,P614,3
2020-08-24,P615,17
2020-08-24,P616,3
2020-08-24,P617,27
2020-08-24,P618,39
2020-08-24,P619,46
2020-08-24,P620,25
2020-08-24,P621,26
2020-08-24,P622,42
2020-08-24,P623,27
2020-08-24,P624,6
2020-08-24,P625,12
2020-08-24,P626,8
2020-08-24,P627,11
2020-08-24,P628,10
2020-08-24,P629,14
2020-08-24,P630,6
2020-08-24,P631,3
2020-08-24,P632,12
2020-08-24,P633,5
2020-08-24,P634,1
2020-08-24,P635,12
2020-08-24,P636,8
2020-08-24,P637,1
2020-08-24,P638,9
2020-08-24,P639,0
2020-08-24,P640,15
2020-08-24,P641,2
2020-08-24,P642,2
2020-08-24,P643,0
2020-08-24,P644,0
2020-08-24,P646,0
2020-08-24,P647,0
2020-08-24,P649,0
2020-08-24,P650,0
2020-08-24,P651,1
2020-08-24,P652,0
2020-08-24,P653,1
2020-08-24,P654,0
2020-08-24,P655,0
2020-08-24,P656,0
2020-08-24,P657,0
2020-08-24,P658,0
2020-08-24,P659,0
2020-08-24,P660,0
2020-08-24,P661,1
2020-08-24,P662,0
2020-08-24,P663,3
2020-08-24,P664,1
2020-08-24,P665,0
2020-08-24,P666,0
2020-08-24,P667,0
2020-08-24,P668,0
2020-08-24,P669,0
2020-08-24,P670,0
2020-08-24,P671,0
2020-08-24,P672,0
2020-08-24,P673,3
2020-08-24,P674,7
2020-08-24,P675,2
2020-08-24,P676,4
2020-08-24,P677,1
2020-08-24,P678,0
2020-08-24,P679,0
2020-08-24,P680,0
2020-08-24,P681,0
2020-08-24,P682,0
2020-08-24,P683,0
2020-08-24,P684,0
2020-08-24,P685,0
2020-08-24,P686,1
2020-08-24,P687,0
2020-08-24,P688,1
2020-08-24,P689,1
2020-08-24,P690,0
2020-08-24,P691,0
2020-08-24,P692,1
2020-08-24,P693,2
2020-08-24,P694,1
2020-08-24,P695,0
2020-08-24,P696,0
2020-08-24,P697,0
2020-08-24,P698,7
2020-08-24,P699,0
2020-08-24,P700,0
2020-08-24,P701,1
2020-08-24,P702,6
2020-08-24,P703,2
2020-08-24,P704,2
2020-08-24,P705,3
2020-08-24,P706,3
2020-08-24,P707,0
2020-08-24,P708,0
2020-08-24,P711,1
2020-08-24,P712,0
2020-08-24,P713,0
2020-08-24,P714,0
2020-08-24,P715,0
2020-08-24,P716,0
2020-08-24,P717,0
2020-08-24,P718,0
2020-08-24,P719,0
2020-08-24,P720,0
2020-08-24,P721,0
2020-08-24,P722,0
2020-08-24,P724,0
2020-08-24,P726,2
2020-08-24,P727,3
2020-08-24,P728,0
2020-08-24,P729,0
2020-08-24,P730,0
2020-08-24,P731,1
2020-08-24,P732,2
2020-08-24,P733,0
2020-08-24,P734,1
2020-08-24,P735,2
2020-08-24,P736,1
2020-08-24,P737,4
2020-08-24,P738,3
2020-08-24,P739,0
2020-08-24,P740,0
2020-08-24,P741,0
2020-08-24,P742,0
2020-08-24,P743,1
2020-08-24,P744,0
2020-08-24,P745,4
2020-08-24,P746,3
2020-08-24,P747,4
2020-08-24,P748,0
2020-08-24,P749,1
2020-08-24,P750,0
2020-08-24,P751,0
2020-08-24,P752,0
2020-08-24,P753,2
2020-08-24,P754,1
2020-08-24,P755,0
2020-08-24,P756,0
2020-08-24,P757,0
2020-08-24,P758,0
2020-08-24,P759,0
